Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9
100,0,21.2128571428571,37.0385714285714,20.0,36.8214285714286,20.29,37.7,21.79,34.9,17.945,44.79,6.95,63.3,20.26875,30.24375,21.4971428571429,36.7642857142857,18.6375,41.53375
50,0,21.29,37.09,20.0625,36.85875,20.3328571428571,37.7,21.75625,34.9,17.9842857142857,44.79,7.344999999999998,61.55,20.437142857142895,30.1571428571429,21.6714285714286,36.59,18.7,41.5
50,0,21.375714285714295,37.01,20.1,36.82428571428569,20.39,37.59,21.7,34.845,17.9725,44.79,7.8375,57.14,20.525,29.9825,21.745,36.4375,18.7,41.47142857142861
60,0,21.39,36.837142857142894,20.0857142857143,36.7257142857143,20.39,37.55,21.6222222222222,34.6044444444444,17.9511111111111,44.77,7.768571428571429,54.91,20.48625,29.84,21.7,36.28125,18.6625,41.4625
50,0,21.39,36.62,20.0,36.6057142857143,20.452857142857095,37.5514285714286,21.5571428571429,34.4857142857143,17.95875,44.71125,7.53375,54.07,20.39,29.65,21.65,36.1175,18.6285714285714,41.4285714285714
40,0,21.39,36.4571428571429,20.0,36.59,20.4266666666667,37.433333333333294,21.463333333333296,34.3633333333333,17.89,44.7,7.474999999999999,54.77,20.39,29.58,21.62,36.0,18.6142857142857,41.4142857142857
50,0,21.4266666666667,36.4,20.0,36.5,20.5,37.5,21.4214285714286,34.3214285714286,17.89,44.6371428571429,7.568749999999999,55.3225,20.4725,29.5,21.7128571428571,35.9285714285714,18.6714285714286,41.4
50,0,21.5,36.337142857142894,20.0,36.4285714285714,20.5,37.4,21.39,34.3528571428571,17.9685714285714,44.59,7.62,57.75428571428569,20.5,29.452857142857095,21.79,35.7483333333333,18.7,41.4
70,0,21.5,36.1942857142857,20.0,36.4,20.5,37.3175,21.3025,34.38625,17.89,44.5675,7.48888888888889,58.7866666666667,20.4685714285714,29.452857142857095,21.7225,35.995,18.7,41.4
80,0,21.5,36.1371428571429,20.0,36.4285714285714,20.5222222222222,37.23,21.2675,34.3725,17.9755555555556,44.5,7.371428571428569,58.3514285714286,20.39,29.39,21.77875,36.3225,18.65,41.345
230,0,21.4685714285714,36.407142857142894,20.0,36.47142857142861,20.6,37.09,21.2,34.33125,17.9371428571429,44.5,7.03125,58.0825,20.347142857142895,29.437142857142895,21.79,36.6114285714286,18.6428571428571,41.3114285714286
280,0,21.5,37.1214285714286,20.0,36.53,20.6,37.1633333333333,21.2,34.44,17.9633333333333,44.5,6.97142857142857,59.4385714285714,20.39,29.5,21.89,36.92,18.6428571428571,41.25428571428569
240,0,21.6,39.11,20.0,37.42,20.6,37.4114285714286,21.1,34.55625,17.9371428571429,44.6214285714286,7.05625,57.9675,20.365,29.4175,21.9685714285714,37.0,18.7,41.29
220,0,21.7,39.283333333333296,20.0,38.3685714285714,20.6875,37.8,21.0714285714286,34.5642857142857,17.945,44.94375,7.07875,53.8075,20.39,29.28,22.0857142857143,37.0128571428571,18.7,41.2385714285714
100,0,21.6571428571429,40.8128571428571,20.0714285714286,38.74,20.7,38.06,21.0166666666667,34.515,18.0,45.28,6.871428571428569,53.7514285714286,20.3066666666667,29.2,22.12,37.036,18.675,41.1725
110,0,21.6,39.3685714285714,20.0571428571429,38.72,20.7,38.2,21.0,34.5,18.0,45.515,6.7175,54.2975,20.29,29.18,22.2,36.9833333333333,18.6714285714286,41.1685714285714
110,0,21.6142857142857,38.8214285714286,20.0,38.4257142857143,20.7,38.156,20.978,34.5,18.0,45.612,6.545,54.58375,20.218,29.04,22.2675,36.925,18.6,41.09
120,0,21.6428571428571,38.454285714285696,20.0,38.2642857142857,20.7,38.0514285714286,20.89,34.57875,17.9725,45.65875,6.3875,55.41,20.2,29.0571428571429,22.34,37.0,18.6285714285714,41.09
90,0,21.6,38.07,20.0,38.1371428571429,20.7,37.95,20.8614285714286,34.6528571428571,18.0,45.577142857142896,6.34285714285714,56.4214285714286,20.1285714285714,29.1,22.39,37.0,18.6142857142857,41.0128571428571
110,0,21.6428571428571,37.9228571428571,19.90375,37.99625,20.7,37.8114285714286,20.79,34.7675,17.9057142857143,45.5128571428571,6.4,56.9075,20.075,29.075,22.39,37.09,18.6142857142857,41.0128571428571
90,10,21.6,37.6266666666667,19.89,37.845,20.7,37.6725,20.79,34.8528571428571,17.89,45.4,6.29625,55.845,20.0,29.014285714285695,22.39,37.09,18.6428571428571,41.0385714285714
90,10,21.6,37.6685714285714,19.89,37.6925,20.7257142857143,37.59,20.75625,34.73375,17.9528571428571,45.2642857142857,5.89625,54.925,19.9685714285714,29.1,22.39,37.09,18.6,41.0
90,0,21.6142857142857,37.7642857142857,19.89,37.5385714285714,20.75625,37.59,20.7,34.7828571428571,17.89,45.2,5.565714285714289,56.2514285714286,19.89,29.1,22.3614285714286,37.1528571428571,18.6,41.09
80,10,21.6222222222222,37.5944444444444,19.90375,37.45,20.79,37.5,20.7,34.9428571428571,17.89,45.2,5.095,59.477,19.823333333333295,29.0833333333333,22.29,37.3266666666667,18.6,41.09
80,10,21.6571428571429,37.54,20.0,37.4,20.79,37.4,20.6,35.08,17.89,45.2,4.4975,61.295,19.79,29.2,22.29,37.3114285714286,18.6,41.09
90,0,21.6714285714286,38.1214285714286,20.0,37.3214285714286,20.8185714285714,37.4285714285714,20.6,35.2225,17.89,45.1725,3.93,62.5725,19.7257142857143,29.29,22.25625,37.13625,18.6,41.09
90,0,21.6571428571429,37.4985714285714,20.0,37.44285714285711,20.815,37.45,20.6,35.0257142857143,17.9214285714286,45.1057142857143,3.445,63.57,19.7,29.3185714285714,22.2,37.23,18.6,41.09
100,10,21.6,37.134285714285696,20.0571428571429,37.5,20.8185714285714,37.4285714285714,20.5625,34.85875,17.89,45.1057142857143,2.99777777777778,65.5155555555556,19.6857142857143,29.375714285714295,22.2,37.3814285714286,18.6,40.9357142857143
120,10,21.6,36.9842857142857,20.1,37.4285714285714,20.865,37.3975,20.5,34.79,18.022857142857095,53.2242857142857,2.73125,66.92,19.6,29.39,22.2,37.564285714285695,18.6,40.6371428571429
130,0,21.6714285714286,36.9571428571429,20.2514285714286,37.3528571428571,20.952857142857095,37.3214285714286,20.5,34.7642857142857,18.55,66.47375,2.325,67.525,19.5714285714286,29.4685714285714,22.2,37.6371428571429,18.6,40.1414285714286
100,0,21.7128571428571,36.9857142857143,20.347142857142895,37.337142857142894,21.0625,37.23375,20.39,34.6175,20.4114285714286,87.0814285714286,1.97125,68.09625,19.542857142857095,29.514285714285695,22.1857142857143,37.4842857142857,18.6,39.6785714285714
110,0,21.8185714285714,36.9,20.452857142857095,37.2771428571429,21.2,37.2,20.39,34.6528571428571,20.7828571428571,86.22285714285718,1.75,68.85,19.5,29.6,22.1857142857143,38.157142857142894,18.5857142857143,39.31
100,0,21.9214285714286,36.837142857142894,20.542857142857095,37.2,21.2,37.1685714285714,20.365,34.7,20.264285714285695,87.6271428571429,1.53222222222222,70.1588888888889,19.437142857142895,29.542857142857095,22.1857142857143,38.6371428571429,18.5857142857143,38.964285714285694
90,0,22.0,36.8685714285714,20.6428571428571,37.2385714285714,21.25625,37.15875,20.29,34.7,20.0,81.9542857142857,1.3275,70.76875,19.4057142857143,29.6,22.2,38.79,18.5285714285714,38.79
70,0,22.0875,37.02125,20.7514285714286,37.3214285714286,21.29,37.2514285714286,20.29,34.7,20.0571428571429,69.8714285714286,1.16666666666667,71.2877777777778,19.39,29.6,22.1333333333333,38.9983333333333,18.5,38.464285714285694
80,0,22.1857142857143,37.1214285714286,20.79,37.4571428571429,21.29,37.3725,20.29,34.6685714285714,20.1,57.80875,1.0375,71.6325,19.3328571428571,29.7,22.1857142857143,39.3214285714286,18.5,38.0828571428571
80,0,22.2385714285714,37.2257142857143,20.89,37.59,21.29,37.5128571428571,20.27875,34.6175,20.2,52.8428571428571,0.9125,71.9375,19.29,29.7,22.1,39.3528571428571,18.5,37.7385714285714
80,0,22.29,37.2,20.89,37.545,21.375714285714295,37.59,20.2,34.5385714285714,20.2,49.92,0.8,72.83499999999998,19.29,29.7,22.1,39.3214285714286,18.5,37.49625
90,0,22.3185714285714,37.1214285714286,20.937142857142895,37.4571428571429,21.39,37.59,20.2,34.55625,20.29,47.4785714285714,0.7222222222222219,73.1822222222222,19.29,29.7,22.0285714285714,39.2257142857143,18.5,37.2514285714286
70,0,22.375714285714295,37.0385714285714,20.9685714285714,37.29,21.4685714285714,37.6528571428571,20.2,34.5,20.3185714285714,45.907142857142894,0.7624999999999998,73.76874999999998,19.2675,29.675,22.0,39.2257142857143,18.5,37.064285714285695
60,0,22.39,36.8725,21.0,37.2514285714286,21.452857142857095,37.5514285714286,20.1857142857143,34.5,20.39,44.6428571428571,0.8777777777777779,74.54666666666668,19.2,29.6428571428571,21.9685714285714,39.29,18.4214285714286,36.85
60,0,22.4214285714286,36.9285714285714,21.0,37.4571428571429,21.347142857142895,37.5,20.1625,34.59,20.39,43.924285714285695,0.925,75.03749999999998,19.2,29.937142857142895,21.952857142857095,39.51,18.40375,36.73375
40,0,22.452857142857095,36.9857142857143,21.0,37.59,21.25625,37.6475,20.1,34.6685714285714,20.3614285714286,44.147142857142896,1.03333333333333,75.7066666666667,19.2514285714286,30.1685714285714,21.89,39.76714285714289,18.39,36.7385714285714
50,10,22.5,36.9666666666667,21.0,37.577142857142896,21.1142857142857,37.7257142857143,20.1,34.7925,20.1142857142857,45.6385714285714,1.1125,76.235,19.27875,30.39375,21.89,40.0671428571429,18.39,36.94285714285711
50,0,22.5,36.9,21.0,37.5,21.05,37.8175,20.1,34.9,19.89375,47.215,1.2,76.44875,19.2128571428571,30.4685714285714,21.89,40.454285714285696,18.39,37.1114285714286
60,0,22.5,36.9,20.9725,37.5,21.0,37.884285714285696,20.075,34.95,19.7514285714286,48.30714285714289,1.2,76.67888888888889,19.2,30.6285714285714,21.89,40.76,18.39,37.2925
50,0,22.4214285714286,36.757142857142895,20.908333333333296,37.5,20.9725,37.9,20.042857142857095,35.0,19.6571428571429,49.1528571428571,1.23375,76.96875,19.2,30.75625,21.875714285714295,41.0,18.39,37.4
50,0,22.39,36.7,20.8328571428571,37.44285714285711,20.9214285714286,37.9285714285714,20.0,35.0225,19.5714285714286,49.8257142857143,1.27875,77.33499999999998,19.2,30.8328571428571,21.815,41.195,18.39,37.4857142857143
60,0,22.39,36.815,20.79,37.4285714285714,20.89,37.9,20.0,35.09,19.5,50.4228571428571,1.23375,77.13375,19.2,30.9685714285714,21.823333333333295,41.3266666666667,18.39,37.6057142857143
40,10,22.39,36.79,20.7257142857143,37.4571428571429,20.89,37.837142857142894,20.0,35.1175,19.4175,50.8975,1.175,76.9625,19.2,31.05,21.79,41.3175,18.39,37.712857142857104
50,0,22.365,36.79,20.7,37.4,20.865,37.8175,20.0,35.2385714285714,19.3614285714286,51.314285714285695,1.15,77.2475,19.2,31.1571428571429,21.715,41.4,18.39,37.837142857142894
40,10,22.29,37.00428571428569,20.6571428571429,37.3528571428571,20.89,38.0,19.9725,35.29,19.29,51.6814285714286,1.1,77.23125,19.2,31.2,21.7,41.5,18.39,37.9285714285714
40,0,22.29,37.1785714285714,20.5571428571429,37.29,20.847142857142895,37.9571428571429,19.9214285714286,35.3057142857143,19.245,51.8975,1.21,77.7944444444445,19.15,31.2675,21.7257142857143,41.5257142857143,18.4214285714286,38.5257142857143
60,0,22.29,37.1214285714286,20.5,37.29,20.8185714285714,37.9285714285714,19.9175,35.33125,19.2,52.064285714285695,1.3525,78.28374999999998,19.1571428571429,31.29,21.6571428571429,41.4571428571429,18.5,38.8214285714286
60,10,22.2385714285714,37.0128571428571,20.39,37.29,20.79,38.0,19.89,35.3842857142857,19.1428571428571,52.1214285714286,1.445,78.45874999999998,19.1,31.3525,21.6,41.4666666666667,18.5,39.0257142857143
50,0,22.2,36.9285714285714,20.347142857142895,37.29,20.79,37.9,19.89,35.4,19.1,52.33125,1.55,78.5,19.1,31.39,21.5571428571429,41.6214285714286,18.5,39.1528571428571
40,0,22.1333333333333,36.9,20.29,37.29,20.79,37.9,19.8614285714286,35.3685714285714,19.0571428571429,52.47142857142861,1.6375,78.4625,19.1,31.437142857142895,21.5,41.8828571428571,18.4685714285714,39.2957142857143
40,0,22.1,36.9,20.2,37.2,20.79,37.9,19.79,35.29,19.0,52.564285714285695,1.6975,78.4625,19.1,31.5,21.5,42.1225,18.5,39.425
60,0,22.1,36.8057142857143,20.1571428571429,37.2257142857143,20.7675,37.9,19.79,35.29,18.9725,52.63125,1.83375,78.27124999999998,19.0714285714286,31.5,21.437142857142895,42.4,18.5,39.5385714285714
40,0,22.0,36.577142857142896,20.1142857142857,37.2,20.764285714285695,37.9,19.79,35.29,18.908333333333296,52.7,2.0475,77.97499999999998,19.1,31.6,21.4816666666667,42.7116666666667,18.5,39.6266666666667
50,0,22.0,36.5257142857143,20.0857142857143,37.0928571428571,20.7257142857143,37.9,19.79,35.29,18.89,52.75625,2.23125,77.68,19.0625,31.5625,21.452857142857095,43.08,18.5,39.7
50,0,21.9214285714286,36.4857142857143,20.0,37.0,20.7225,37.9,19.79,35.29,18.8185714285714,52.7257142857143,2.44875,77.15999999999998,19.066666666666695,31.566666666666695,21.4214285714286,43.5828571428571,18.4685714285714,39.7642857142857
50,0,21.89,36.4285714285714,19.937142857142895,36.9571428571429,20.79,37.9,19.79,35.29,18.79,52.7,2.6085714285714294,76.34999999999998,19.025,31.5625,21.39,43.7385714285714,18.5,39.8528571428571
60,0,21.83,36.378,19.89,36.9,20.79,37.9,19.73375,35.29,18.79,52.7,2.83125,75.35875,19.0,31.6,21.39,43.97142857142861,18.4842857142857,39.9285714285714
40,10,21.79,36.29,19.8328571428571,36.9,20.79,37.9285714285714,19.7,35.29,18.79,52.7514285714286,2.9625,74.29375,19.0,31.575,21.3614285714286,44.064285714285695,18.4685714285714,39.97142857142861
50,0,21.79,36.29,19.79,36.9,20.79,37.9,19.7,35.3175,18.7257142857143,52.7257142857143,3.13714285714286,73.1614285714286,19.0,31.6,21.3042857142857,44.3928571428571,18.4842857142857,40.037142857142896
40,0,21.7128571428571,36.29,19.7128571428571,36.8685714285714,20.79,37.9,19.7,35.29,18.7,52.7,3.25625,71.88375,19.0,31.6,21.3042857142857,44.7228571428571,18.5,40.09
40,0,21.7,36.2257142857143,19.7,36.884285714285696,20.79,38.0,19.7,35.29,18.6571428571429,52.6528571428571,3.3725,70.25,19.0,31.6285714285714,21.29,44.9,18.5,40.18625
50,0,21.6333333333333,36.2,19.6571428571429,36.884285714285696,20.79,37.925,19.7,35.29,18.6888888888889,52.6877777777778,3.4625,68.93125,18.963333333333296,31.6,21.29,44.8475,18.5,40.245
50,0,21.6,36.09,19.6,36.884285714285696,20.79,38.0,19.6777777777778,35.29,18.6,52.5675,3.59,67.6175,18.9175,31.6875,21.27,44.7255555555556,18.5,40.3528571428571
50,0,21.6,36.09,19.5714285714286,36.94285714285711,20.815,38.03375,19.6285714285714,35.29,18.6,52.564285714285695,3.6725,66.70875,18.937142857142895,31.6571428571429,21.2385714285714,44.6371428571429,18.5,40.44285714285711
50,0,21.514285714285695,36.09,19.5,37.0,20.8185714285714,38.064285714285695,19.6,35.29,18.55,52.57875,3.8685714285714305,65.6657142857143,18.9175,31.625,21.2,44.5,18.5,40.5385714285714
40,0,21.5,36.09,19.4842857142857,37.077142857142896,20.8775,38.18625,19.6,35.29,18.5714285714286,52.577142857142896,3.975,64.4925,18.89,31.6714285714286,21.2,44.5128571428571,18.5,40.59
60,10,21.445,36.045,19.39,37.09,20.89,38.2,19.6,35.29,18.514285714285695,52.5,4.07875,64.3475,18.89,31.7,21.2,44.675,18.5,40.7
20,0,21.39,36.0,19.39,37.1057142857143,20.89,38.2,19.6,35.29,18.5,52.5,4.09,64.08,18.89,31.7,21.2,44.7257142857143,18.5,40.7
30,0,21.39,36.03,19.3566666666667,37.2,20.9214285714286,38.2,19.6,35.29,18.5,52.4857142857143,4.05142857142857,65.37,18.89,31.7,21.2,44.72,18.5,40.754
30,0,21.3185714285714,36.09,19.29,37.29,20.89,38.2514285714286,19.6,35.29,18.452857142857095,52.367142857142895,3.9,67.52,18.89,31.7,21.2,44.59,18.5,40.79
30,0,21.29,36.09,19.29,37.29,20.89,38.29,19.5625,35.29,18.39,52.29,3.75625,69.75,18.89,31.7385714285714,21.2,44.5514285714286,18.5,40.837142857142894
50,0,21.29,36.09,19.29,37.4,20.89,38.29,19.514285714285695,35.3842857142857,18.39,52.23375,3.6685714285714295,71.5257142857143,18.89,31.79,21.1428571428571,44.5,18.5,40.9
50,0,21.275,36.18166666666671,19.2,37.3685714285714,20.89,38.3725,19.5,35.4,18.39,52.2,3.645,72.47124999999998,18.89,31.79,21.1,44.5,18.5,40.9666666666667
50,0,21.2,36.09,19.2,37.44285714285711,20.9057142857143,38.3685714285714,19.5,35.4857142857143,18.39,52.10375,3.6942857142857095,73.12428571428569,18.84,31.84,21.1,44.5,18.5,41.0
50,0,21.2,36.1371428571429,19.183333333333305,37.5,20.937142857142895,38.3685714285714,19.5,35.53375,18.39,52.09,3.80875,73.3375,18.79,31.8328571428571,21.1,44.5,18.5,41.064285714285695
40,10,21.1571428571429,36.2,19.1,37.5385714285714,20.89,38.4,19.5,35.59,18.375714285714295,52.064285714285695,3.98625,73.2975,18.79,31.89,21.1,44.5,18.5,41.1371428571429
40,0,21.1,36.212857142857104,19.1,37.59,20.952857142857095,38.47142857142861,19.5,35.6175,18.29,52.09,4.105714285714289,73.6085714285714,18.79,31.93125,21.1,44.59,18.5,41.2
50,0,21.1,36.29,19.0875,37.68625,20.89,38.5225,19.437142857142895,35.6371428571429,18.29,52.09,4.223,74.016,18.79,32.0,21.1,44.7,18.5,41.22
40,0,21.05,36.30375,19.0375,37.73375,20.89,38.5257142857143,19.43125,35.65875,18.29,52.0257142857143,4.2144444444444495,74.9166666666667,18.79,32.0,21.1,44.6528571428571,18.5,41.29
60,0,21.0,36.29,19.0,37.79,20.89,38.59,19.39,35.7,18.29,52.0,4.1025,76.11875,18.79,32.0642857142857,21.0714285714286,44.564285714285695,18.5,41.29
40,0,21.0,36.3214285714286,19.0,37.9,21.0,38.59,19.39,35.7,18.29,51.925,4.03375,76.95749999999998,18.79,32.09,21.0571428571429,44.564285714285695,18.5,41.4
60,0,20.937142857142895,36.4,18.937142857142895,37.94285714285711,21.0,38.59,19.39,35.79,18.2385714285714,51.8214285714286,4.0,77.51,18.79,32.1685714285714,21.025,44.595,18.5,41.4
40,0,20.963333333333296,36.45,18.9266666666667,37.9666666666667,21.0,38.65875,19.39,35.83125,18.2514285714286,51.7514285714286,3.925,77.95874999999998,18.79,32.2,21.033333333333296,44.6266666666667,18.5,41.4142857142857
50,0,20.89,36.5,18.89,38.0514285714286,21.0,38.59,19.39,35.9,18.2257142857143,51.7,3.8842857142857095,78.36857142857141,18.79,32.25625,21.0285714285714,44.55714285714289,18.5,41.4857142857143
40,0,20.89,36.564285714285695,18.89,38.09,21.0,38.6685714285714,19.39,35.9125,18.2,51.6175,3.9,78.97124999999998,18.79,32.29,21.0,44.5,18.5,41.5
40,10,20.8042857142857,36.59,18.89,38.18428571428569,21.0,38.7,19.3614285714286,35.9428571428571,18.2,51.59,3.9,79.2975,18.7514285714286,32.3371428571429,20.9842857142857,44.5,18.5,41.5225
50,0,20.79,36.59,18.8328571428571,38.2,21.0,38.7,19.365,36.0,18.2,51.545,3.9375,79.47374999999998,18.71125,32.4,20.937142857142895,44.5385714285714,18.5,41.59
40,0,20.79,36.6371428571429,18.79,38.2,21.0,38.7675,19.3042857142857,36.064285714285695,18.2,51.5,3.99875,79.69124999999998,18.7,32.4,20.89,44.6057142857143,18.5,41.6057142857143
50,0,20.79,36.7,18.79,38.245,21.0,38.79,19.29,36.1175,18.1714285714286,51.5,4.05142857142857,79.75285714285708,18.7,32.4857142857143,20.89,44.8214285714286,18.5,41.7257142857143
40,0,20.7128571428571,36.7771428571429,18.79,38.29,21.0,38.8214285714286,19.29,36.1685714285714,18.1625,51.425,4.09,79.875,18.7,32.5,20.89,44.863333333333294,18.5,41.9
20,0,20.7,37.0228571428571,18.79,38.4,21.0,38.75625,19.29,36.2225,18.1571428571429,51.314285714285695,4.09,79.95714285714291,18.7,32.5514285714286,20.89,45.045,18.5,41.9
30,0,20.7,37.145,18.7,38.6266666666667,20.9214285714286,38.6214285714286,19.29,36.2385714285714,18.23375,49.0875,4.09,80.0,18.7,32.59,20.89,44.88571428571431,18.5,41.91666666666671
20,0,20.683333333333305,37.293333333333294,18.7,38.98285714285711,20.89,38.5257142857143,19.2675,36.2675,18.347142857142895,47.6542857142857,4.09,80.0642857142857,18.7,32.6214285714286,20.8614285714286,44.4114285714286,18.5,41.9
50,0,20.6,37.363333333333294,18.7,39.2416666666667,20.8025,38.4125,19.277142857142895,36.29,18.39,46.6714285714286,4.09,80.12749999999998,18.7,32.6842857142857,20.8185714285714,44.2257142857143,18.5,41.9
50,20,20.6,37.59666666666671,18.7,39.4142857142857,20.79,38.4,19.245,36.345,18.4214285714286,46.2,4.09,80.2971428571429,18.7,32.7,20.79,43.9285714285714,18.5,42.08
80,10,20.6,37.7257142857143,18.7,39.363333333333294,20.6625,37.80875,19.245,36.475,18.3275,46.725,4.1025,80.41249999999998,18.6714285714286,32.58,20.764285714285695,43.5957142857143,18.533333333333296,42.06
50,0,20.6,37.76,18.7,39.09666666666671,20.6,37.7771428571429,19.29,36.59,18.29,47.25428571428569,4.161428571428569,80.53857142857139,18.6,32.55625,20.7,43.2071428571429,18.5,41.897142857142896
50,10,20.5833333333333,38.06,18.7,39.0,20.6,37.8428571428571,19.29,36.65875,18.264285714285695,47.4571428571429,4.17571428571429,80.67857142857139,18.6,32.59,20.7,42.8114285714286,18.5,41.6633333333333
50,0,20.533333333333296,38.23,18.65,38.95,20.6,37.8175,19.29,36.7,18.2,47.62,4.245,80.92499999999998,18.6,32.6214285714286,20.6285714285714,42.407142857142894,18.5166666666667,41.433333333333294
50,0,20.5,38.1633333333333,18.6,38.91666666666671,20.6,37.9,19.29,36.75625,18.2,47.7,4.3,81.10666666666668,18.5285714285714,32.6685714285714,20.6,42.1242857142857,18.5,41.26
40,0,20.5,38.09,18.6,38.92,20.6,37.9,19.277142857142895,36.79,18.2,47.79,4.383333333333329,81.18999999999998,18.5,32.71125,20.5714285714286,41.9285714285714,18.5,41.018
50,10,20.463333333333296,37.9966666666667,18.6,38.96,20.6,38.0,19.2514285714286,36.7771428571429,18.1714285714286,47.79,4.485714285714289,81.37,18.5,32.7642857142857,20.5285714285714,41.7385714285714,18.5,40.856
40,0,20.39,37.863333333333294,18.6,39.0,20.6,38.0,19.2675,36.7675,18.1571428571429,47.8685714285714,4.6233333333333295,81.56333333333329,18.5,32.8685714285714,20.5,41.615,18.5,40.76
40,0,20.4214285714286,37.897142857142896,18.6,39.0,20.6,38.0,19.2257142857143,36.7257142857143,18.175,47.9,4.67,81.67,18.48625,32.9,20.5,41.4625,18.463333333333296,40.6266666666667
50,0,20.39,37.96,18.6,39.0,20.6,38.0,19.2,36.7,18.1571428571429,47.9,4.72666666666667,81.68999999999998,18.437142857142895,32.9428571428571,20.5,41.363333333333294,18.5,40.53
50,0,20.39,37.9,18.5571428571429,39.0257142857143,20.6,38.0,19.2,36.7,18.125,48.0,4.8875,81.87375,18.43125,33.02125,20.445,41.245,18.4214285714286,40.257142857142895
50,0,20.39,37.845,18.6,39.064285714285695,20.6,38.0,19.2,36.7,18.1,48.0,4.95,81.9,18.4214285714286,33.0957142857143,20.4266666666667,41.1266666666667,18.39,40.1214285714286
50,0,20.29,37.92,18.6,39.09,20.6,38.0,19.1571428571429,36.712857142857104,18.1,48.0,4.9625,81.78374999999998,18.4725,33.2,20.39,41.2,18.39,40.02125
50,0,20.323333333333295,38.0,18.6,39.0385714285714,20.6,37.9666666666667,19.1857142857143,36.7,18.1,47.95,4.55,80.9,18.39,33.1266666666667,20.39,41.2,18.39,39.933333333333294
50,0,20.39,38.0,18.6285714285714,39.0,20.6,37.85875,19.1,36.6214285714286,18.0714285714286,47.8428571428571,4.09625,81.06874999999998,18.4175,33.02125,20.39,40.97142857142861,18.39,39.7925
20,0,20.3328571428571,38.0,18.6857142857143,39.0,20.6,37.79,19.1,36.5,18.1,47.79,3.88625,81.38375,18.39,32.9,20.29,40.8528571428571,18.39,39.6528571428571
20,0,20.39,37.9285714285714,18.73375,38.9,20.5714285714286,37.79,19.1,36.4285714285714,18.05,47.63375,3.79,81.5,18.39,32.75625,20.29,40.6214285714286,18.39,39.5257142857143
30,0,20.39,37.79,18.79,38.8685714285714,20.5285714285714,37.79,19.1,36.3685714285714,18.0,47.4271428571429,3.7675,81.5,18.39,32.6528571428571,20.29,40.47142857142861,18.39,39.3828571428571
30,0,20.39,37.7,18.8614285714286,38.837142857142894,20.5,37.83125,19.1,36.29,18.0,47.2642857142857,3.9375,81.48749999999998,18.39,32.59,20.264285714285695,40.2957142857143,18.39,39.2225
60,0,20.39,37.564285714285695,18.937142857142895,38.7614285714286,20.5,37.79,19.1,36.2257142857143,18.0,47.19714285714289,3.96125,81.4375,18.39,32.5257142857143,20.26,40.145,18.3185714285714,39.0514285714286
50,0,20.437142857142895,38.2685714285714,19.0285714285714,38.59,20.5,37.79,19.0714285714286,36.1685714285714,18.0,47.3685714285714,4.22285714285714,81.51,18.39,32.5,20.2,39.9571428571429,18.347142857142895,38.9571428571429
50,0,20.5,39.437142857142895,19.1285714285714,38.5385714285714,20.5,37.79,19.0375,36.13125,18.0,47.44285714285711,4.4975,81.45,18.39,32.4714285714286,20.2,39.8528571428571,18.3185714285714,38.8214285714286
50,0,20.5714285714286,41.5257142857143,19.21125,38.51125,20.55,37.83125,19.0285714285714,36.1214285714286,18.0142857142857,47.3828571428571,4.79625,81.60375,18.39,32.5,20.1714285714286,39.79,18.3185714285714,38.712857142857104
40,0,20.6,41.475,19.29,38.5385714285714,20.6,37.9285714285714,19.0625,36.15875,18.0,47.2385714285714,4.99875,81.665,18.39,32.5257142857143,20.1571428571429,39.79,18.29,38.7
50,0,20.6,40.7566666666667,19.34,38.5,20.6,38.0,19.05,36.18166666666671,18.0,47.2,5.115,81.7175,18.39,32.59,20.116666666666696,39.79,18.3185714285714,38.7
50,0,20.62,41.396,19.4266666666667,38.4,20.6,38.0,19.0,36.2,18.0,47.06,5.436,81.714,18.39,32.656,20.14,39.772,18.33,38.7
40,0,20.7,41.712,19.52,38.378,20.6,38.13,19.0166666666667,36.215,18.0,46.9666666666667,5.995,81.7083333333333,18.39,32.775,20.1,39.7,18.29,38.7
60,0,20.7,40.7,19.6,38.2771428571429,20.6,38.1633333333333,19.0166666666667,36.23,18.0142857142857,46.9,6.4,81.92375,18.39,32.79,20.1,39.7514285714286,18.29,38.7
50,0,20.7,39.82428571428569,19.6857142857143,38.2385714285714,20.6142857142857,38.1057142857143,19.025,36.29,18.0,46.79,6.42857142857143,82.11857142857141,18.39,32.8528571428571,20.1,39.712857142857104,18.3042857142857,38.7
70,0,20.7,39.2,19.7,38.2,20.6428571428571,38.1371428571429,19.0285714285714,36.3214285714286,18.0285714285714,46.79,6.66625,82.23125,18.39,32.9,20.066666666666695,39.6633333333333,18.3328571428571,38.7
340,0,20.775,38.7966666666667,19.7,38.145,20.7,38.09,19.0,36.308333333333294,18.0,46.7,6.72142857142857,82.4,18.39,32.95,20.0285714285714,39.6214285714286,18.34,38.7
270,0,20.79,38.5725,19.75625,38.1475,20.675,38.15875,19.0,36.4,18.0,46.6266666666667,6.87777777777778,82.47777777777779,18.39,33.0,20.0,39.59,18.365,38.7
100,0,20.79,38.312,19.83,38.018,20.7,38.156,19.0,36.4,18.0,46.59,7.0,82.48,18.39,33.072,20.0,39.59,18.29,38.7
